Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU,SciName
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,a4dbc423a0073e534849059ad07919d1,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_torques_group,UNKNOWN,484f0a9b742dfccd8fb342986b95e1ce,[Ruminococcus]_torques_group UNKNOWN
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,UNKNOWN,c2fd9cdae45ab40b32153aa248321654,Myxococcus UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNKNOWN,8b3da2376e8bdabb5f1892b78357f964,Mycobacterium UNKNOWN
Bacteria,Firmicutes,Clostridia,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,df9632da9a1167a93fb0215809472b04,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Megamonas,UNKNOWN,180c8d99a81b089bc9184c9b107b87e1,Megamonas UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,b6d0fac554a148ebe5c8c6eedb7f8552,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,adb6102426e8c07d3c6dcefa905871f7,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,UNKNOWN,9cca219ac7e1d9722ab63545dc219ecd,Pseudomonas UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,UNKNOWN,bf4581b995f2dd564be029473fc74fd2,Barnesiella UNKNOWN
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3f2c7cb42b213306ec32cd0a4e189a30,UNKNOWN UNKNOWN
Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,UNKNOWN,4f884ed9f736d45c3ed04b75396b7941,vadinHA49 UNKNOWN
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,UNKNOWN,e294a162ada64ab680ba9fbc93637e07,Gemmata UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,UNKNOWN,9f0759c6451200e44bdc691a76f883d5,Erysipelatoclostridium UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,UNKNOWN,20468563b874811276aeba406580b73a,Clostridium_sensu_stricto_13 UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,348496d1f5d8c446f46309d172e31db5,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,Gottschalkia,Gottschalkia_acidurici,8136571178f3bc98eccac92f65c7c61c,Gottschalkia Gottschalkia_acidurici
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,UNKNOWN,b45f60be242b5d77373e019278fc720e,JG30-KF-CM45 UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,UNKNOWN,UNKNOWN,c545dda452e014f29b1fc96e2f6e1acf,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,UNKNOWN,20c9242bca82248564ac6da1ab2b2ace,Lactobacillus UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_FCS020_group,UNKNOWN,8ac806edce9a692df56a9eea816a15f0,Lachnospiraceae_FCS020_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,UNKNOWN,5d27f3fdb486129a0adc341c8578dd39,Monoglobus UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,908a666a4f5c65a90d9f9d78c38751f9,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,UNKNOWN,4c795f06a1f53804b43a397bbb8d7424,Parasutterella UNKNOWN
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Gordonibacter,UNKNOWN,349230cf8182d49618e3e9627a9dddd8,Gordonibacter UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Asinibacterium,UNKNOWN,63cc9e749a06756a97d1f45b5f81d7da,Asinibacterium UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,b741ff378c7900fab4586003b9047009,RF39 UNKNOWN
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,bf5b8a9440bfbfddb4b1bb2ccfea0ac8,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,Clostridiales_bacterium,34e9574276ce917137c93d8954f819a6,Clostridia_UCG-014 Clostridiales_bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Conchiformibius,UNKNOWN,4c0b25382b0973a93a1a40d8830d9504,Conchiformibius UNKNOWN
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,afcd16f3a01d7f7096290a686cb73a51,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,UNKNOWN,2a691f99b85f58fe928d88f1caeb03e5,Flavobacterium UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,b4e410dd7fd4091ee46899b16c04a18b,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,UNKNOWN,2be5d637db8d8dc0a2848705b955b4dd,JG30-KF-CM45 UNKNOWN
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,94b6591367dbea630ddf5d88719886bf,UNKNOWN UNKNOWN
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,UNKNOWN,696da07d45bc6bd3aea45741924a32be,Candidatus_Udaeobacter UNKNOWN
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,UNKNOWN,70260c50bf6352fe10ce15101c042baa,Bacillus UNKNOWN
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,Tissierella,UNKNOWN,f69f286a849cf745ebb5e092bc789d32,Tissierella UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,5a4428a0995094dcb25f90e1d946f774,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,UNKNOWN,71681e3d791abc93f97ca7051b886a7e,Halomonas UNKNOWN
Bacteria,Firmicutes,Clostridia,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7384c82d94389619769269f0424e282d,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Merdibacter,UNKNOWN,6b32abc9e65cb97930e34601f4c0b7ef,Merdibacter UNKNOWN
Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,UNKNOWN,e0a4cd84277984dc8b67a2f8e2a47c8a,Methanobrevibacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,8047325ac7e932cac617aafc797ccb4d,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,UNKNOWN,bcf01440477ad0b45fb5185d4a49277c,Anaerostipes UNKNOWN
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,UNKNOWN,3da179f099c77a0260aedce2dbe850b5,Campylobacter UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,UNKNOWN,UNKNOWN,Acidibacter,UNKNOWN,74424dac2f9edf2e55f2f4ba583388af,Acidibacter UNKNOWN
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,UNKNOWN,c220ed243b9f3b05589da5d1049ff999,67-14 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,8ec713e0895bccae41159928864fe0c9,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,6a68a0c7e5b553cb54bfdae248c21721,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,8bb343f5f53c3b6cf0aa05cca06bcaab,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,UNKNOWN,db049a5629096f533d404365837978f2,Proteus UNKNOWN
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,bacterium_QTYC46b,0c2f6c228116468aa26ffe4c28f714e9,JG30-KF-CM45 bacterium_QTYC46b
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,UNKNOWN,ad3ae081c016ce9fbc1f431b9940ca14,Subdoligranulum UNKNOWN
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,d22cc9bc432b130229d76667bb0540c8,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,UNKNOWN,0aca9fd8b4f582b4fd91fc4f556783e5,Weissella UNKNOWN
Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,UNKNOWN,UNKNOWN,89923db73f0fc364204f0e5c76207831,UNKNOWN UNKNOWN
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio_sp.,18f0e79adafa6440ec7057807e4c4552,Bdellovibrio Bdellovibrio_sp.
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,f9956fe3010744df0fc2958911fe7661,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,a9c6d36e866fed617b6657e02104c680,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,UNKNOWN,16434c20e11a6062ca6d276442f99cbe,Faecalibacterium UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,UNKNOWN,UNKNOWN,UNKNOWN,56c093efde820ccaeab09acebfdeb125,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,Clostridiaceae_bacterium,875ed7d6bb0d1b44079bad115400d319,Candidatus_Soleaferrea Clostridiaceae_bacterium
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,UNKNOWN,49a65770e66b1d878d6507836afe2878,Weissella UNKNOWN
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,UNKNOWN,UNKNOWN,d475428c5d1e16356513b098470fd723,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,CHKCI002,Coriobacteriaceae_bacterium,c80e9edb06de7047607530bc375f6bba,CHKCI002 Coriobacteriaceae_bacterium
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,UNKNOWN,UNKNOWN,6b4ad00efb77ef3ea7f6e26d796c1f8d,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,CHKCI002,Coriobacteriaceae_bacterium,19750ec481cb911f5645a83aef541c59,CHKCI002 Coriobacteriaceae_bacterium
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,UNKNOWN,8e8c08ea0c7acbcab8b143d98817b638,Subdoligranulum UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UNKNOWN,UNKNOWN,7d304d3e57fbd3e46a2cc172e9b39f0a,UNKNOWN UNKNOWN
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,UNKNOWN,UNKNOWN,UNKNOWN,b59327dfffdc669d837407e606e10a0d,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,UNKNOWN,fbec592c947f74e19828407a685cf95d,Escherichia-Shigella UNKNOWN
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,UNKNOWN,4edb3c6e7263468fc54ef6f43341c392,Anaerolinea UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,b5b95ba8c48f54facefe88fa9750f0f7,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes_inops,78e8134632dc7469b714eeea122e911e,Alistipes Alistipes_inops
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,UNKNOWN,UNKNOWN,4816715f3f4af1977a9cce1e692f8ca5,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,UNKNOWN,5f7b026fa12b0295bde8dd2a9a94dc11,Legionella UNKNOWN
Bacteria,Firmicutes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,b6a892443dc59a9fb6ee8cd7078e83b8,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,UNKNOWN,ec763e145903dfd047c9130d21dbd1a6,Bradyrhizobium UNKNOWN
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,UNKNOWN,8534c921d311e26762668a74958de196,67-14 UNKNOWN
Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,UNKNOWN,fb91c01d0ad26660aba8560248eaeed6,Bryobacter UNKNOWN
Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,UNKNOWN,4ddc20a8796e4f480c017ac848eacc9f,Bdellovibrio UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,0485a7a3d52e7d3903e44df1589ab3ba,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,UNKNOWN,7ef6a6f0dfd650a93138c85eebf1b5c0,Candidatus_Udaeobacter UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,UNKNOWN,UNKNOWN,50b77bfd3ac9dd34b62a722dffac50ed,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,UNKNOWN,UNKNOWN,UNKNOWN,17da5cbc6bfd7f7fe153bd777a12cdf0,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,UNKNOWN,UNKNOWN,c9d437b7b4470baf760ec4975826bb00,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,Clostridiales_bacterium,b5a33e6183f8144d571167c52d2530a1,Erysipelatoclostridium Clostridiales_bacterium
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,UNKNOWN,f45fea0f9db05bbe8f54eeac5e7ed0ba,Chthoniobacter UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,UNKNOWN,a79918e218f509d03b284b8f0f80e4d2,Escherichia-Shigella UNKNOWN
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,UNKNOWN,c50ef1f9d08b7358614c59f4561a1497,67-14 UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,e5baffaae658cd6dbce17b177cb43b94,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,UNKNOWN,ece67a4bc7e3618dd0fe4a50318b7e1d,Butyricicoccus UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,2246382a875f1079d1cdfe6ed38a5d63,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,e5ab26f5a6433ee0066d91c13b286c31,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,UNKNOWN,UNKNOWN,eb78e3ffde753807852b752518caee1e,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,6708dde3fc81dd6bbd0f3b8f4d9b493a,UNKNOWN UNKNOWN
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,UNKNOWN,9de609d84cc24b6226ce73a16b3e45e8,SM1A02 UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,UNKNOWN,c5f9e6291bd6f681ed45c930a0c5ff1b,Escherichia-Shigella UNKNOWN
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,UNKNOWN,UNKNOWN,6b134da80527a4d6c48138d03acbf36d,UNKNOWN UNKNOWN
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,UNKNOWN,e7917eee21364443fc07acef686ee817,Vicinamibacteraceae UNKNOWN
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,UNKNOWN,0579b1bfae787c112326f0e0c244582d,Pir4_lineage UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,UNKNOWN,f78bbe032517080c87a00c9f4c358b0b,Barnesiella UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,82f8eccf1a53884a77a48e4b70032099,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,UNKNOWN,a16057d9feff018261c56590ae659e6c,Gastranaerophilales UNKNOWN
Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Metamycoplasma_cloacale,f87aab72478656e9ee49d572eb921e47,Mycoplasma Metamycoplasma_cloacale
Bacteria,Proteobacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,58c56ff203654a08299d280f4b1949d7,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,bc8b7c582e91572c94deb55f837dcc59,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,f2da9e0caca9e9ba9d52628830d48b66,UNKNOWN UNKNOWN
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,f1d348db325028007d8370b3852c79df,UNKNOWN UNKNOWN
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,dc5bc58c3914b00221f3bf235976730d,UNKNOWN UNKNOWN
Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,UNKNOWN,UNKNOWN,057521155eec9f8a2b6feff781c10dda,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,UNKNOWN,f6578cf67b571bac4c1d56dc14510ba9,Candidatus_Amoebophilus UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,UNKNOWN,249dd45334b9a456ca485ad89e0c3dc2,Lactobacillus UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,95d04e93b43a81089764aaaa69e9cf09,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,UNKNOWN,5443a3f15cad4117ecbc72bfd4de8f25,UCG-010 UNKNOWN
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,UNKNOWN,19bd724aeb45702fe9811de9c1ebb452,Planctomicrobium UNKNOWN
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3bb691d406c28a8e0eb08ca110320fff,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,cf03c49b6e2adbfd43c03061f9443338,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,UNKNOWN,UNKNOWN,70fda9051a46d976a8bee80147bd8990,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,UNKNOWN,6007a1be575876aeb2dcb60befff904e,Capnocytophaga UNKNOWN
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,UNKNOWN,77bbc97e0123b7bec0dd83ddc71a7477,Helicobacter UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,UNKNOWN,87070db153877c8b62f0e5a0b801e4c2,Escherichia-Shigella UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Paenalcaligenes,UNKNOWN,397ca431718fc32ff0b4f8874c71a2a6,Paenalcaligenes UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,UNKNOWN,4acb3ae7fd8e5b402dd7b06a2f659373,Glycomyces UNKNOWN
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,UNKNOWN,UNKNOWN,1b074397346138670b846a65bef2eb36,UNKNOWN UNKNOWN
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,UNKNOWN,2e9b85ece17e3d19117ebe2c15d2427d,JG30-KF-CM45 UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,UNKNOWN,UNKNOWN,ab32275a7fc06a23c53f1b394cfe612f,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,UNKNOWN,46831ba1a13cb30f11c22f3014d1d51c,Patulibacter UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,UNKNOWN,6a2b4a5d0a1c78e09da04ee05aa6a282,Lactobacillus UNKNOWN
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,22ac2710ab3f43a209db9d52b80902de,UNKNOWN UNKNOWN
Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,UNKNOWN,309894e02866e5e90428bd2748b61fb5,Obscuribacteraceae UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,UNKNOWN,UNKNOWN,a3fd96a0ef5b3f5f5c8d43a36af248f0,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,UNKNOWN,02bb7994d263c859222dc85c4725aae9,Sphingobacterium UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Pelagibacterium,UNKNOWN,5257f744f0e5ff9cfdb6ab2f7accf052,Pelagibacterium UNKNOWN
Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,metagenome,983c3f5c9ddc1b187bee902757d3306d,Neochlamydia metagenome
Bacteria,Elusimicrobiota,Lineage_IIc,Lineage_IIc,Lineage_IIc,Lineage_IIc,UNKNOWN,fdb62cdb9caf1154fdcba6df26ad6761,Lineage_IIc UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,UNKNOWN,ee369537025f1f1f2966492c8e5705e5,Parasutterella UNKNOWN
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,bacterium_QTYC46b,773d1ebd9633984ac358a711ebfb2c2f,JG30-KF-CM45 bacterium_QTYC46b
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,UNKNOWN,fc87a997f82432dfbd5327f1f780a6c6,67-14 UNKNOWN
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,UNKNOWN,UNKNOWN,UNKNOWN,1c46c8aa1dae5b4928a5d0de137bfc36,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,UNKNOWN,aa20bd0b7fdde00338d18ed1faa1aff9,NS9_marine_group UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,UNKNOWN,502701ca919b1c1562f055c15410b0b7,Corynebacterium UNKNOWN
Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Entotheonellaceae,UNKNOWN,da81ff9b52d6dba842d125adebfd679a,Entotheonellaceae UNKNOWN
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,UNKNOWN,UNKNOWN,UNKNOWN,4dfd107dbd92138cfe0b2f64fcec577e,UNKNOWN UNKNOWN
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Aliterella,UNKNOWN,7698239aa91b77bb25220d43a4d345e4,Aliterella UNKNOWN
